date,branch,file,source_path,direction,time_direction,n_points,sample,linker,surfactant,scan_size_nm,displacement_nm,setpoint,probe_model,probe_radius_nm,cantilever_stiffness_N_m,baseline_slope,baseline_intercept,baseline_points,baseline_status,min_force_nN,max_force_nN,snap_f_nN,snap_z_nm,contact_z_nm,contact_f_nN,pull_off_f_nN,pull_off_z_nm,repulsive_points,max_indentation_nm,loading_stiffness_nN_per_nm,max_repulsive_force_nN,work_area_nN_nm,warnings,valid
20260415,extend,linker1-PFPE-OH-1900nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-1900nm-2.spm - NanoScope Analysis.txt,inc,inc,227,linker1,linker1,PFPE-OH,,1900.0,,RTESPA-150,8.0,7.0,0.00522234041229007,15.066098251824645,34,OK_extend_edge,-0.15071764709103164,0.9659981937268469,-0.15071764709103164,341.4062,371.0937,0.02678412191910695,,,201,1521.4771655768955,0.00050316293689284,0.9659981937268469,598.856631171147,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-1900nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-1900nm-2.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,1900.0,,RTESPA-150,8.0,7.0,0.005908396014094846,14.968009942694819,13,OK,-0.38001227436267015,0.08953215180628149,,,,,-0.38001227436267015,1068.749,0,,,,316.2504969069621,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-1900nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-1900nm.spm - NanoScope Analysis.txt,inc,inc,227,linker1,linker1,PFPE-OH,,1900.0,,RTESPA-150,8.0,7.0,0.005646784337580791,15.238541425480275,34,OK_extend_edge,-0.17284265269692511,0.553458727313636,-0.17284265269692511,764.4530000000001,816.4062,0.008848831255875211,,,124,1076.164723528815,0.0002823210563304784,0.553458727313636,149.6986157032324,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-1900nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-1900nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,1900.0,,RTESPA-150,8.0,7.0,0.004976424105225936,15.394647971555667,13,OK,-0.13455164952995702,1.732341102901767,,,,,-0.13455164952995702,74.21869000000001,0,,,,-1467.123178601346,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-2000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-2000nm.spm - NanoScope Analysis.txt,inc,inc,209,linker1,linker1,PFPE-OH,,2000.0,,RTESPA-150,8.0,7.0,0.005567074329925829,7.010739581945618,31,OK_extend_edge,-0.12650391283123774,0.4456706970537958,-0.12650391283123774,546.8751,570.3126,0.0042977825611245635,,,151,1421.8693493321218,0.00015192146935570156,0.4456706970537958,130.6127747921121,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-2000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-2000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,2000.0,,RTESPA-150,8.0,7.0,0.006070130704315428,6.934419917470869,12,OK,-0.6434342205951076,0.1681258446970375,,,,,-0.6434342205951076,1898.431,0,,,,571.0601153712339,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-2200nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-2200nm.spm - NanoScope Analysis.txt,inc,inc,206,linker1,linker1,PFPE-OH,,2200.0,,RTESPA-150,8.0,7.0,0.0057263331889408535,3.4069224053825575,31,OK_extend_edge,-0.20003898545163068,0.2253567862780148,-0.20003898545163068,1555.4660000000001,1572.653,0.057832526030042075,,,58,618.7509719474086,0.00014353509531509374,0.2253567862780148,-1.1534251371028859,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-2200nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-2200nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,2200.0,,RTESPA-150,8.0,7.0,0.0038444425988241617,3.917508541283824,11,OK,-0.09630762395315173,3.9088819889653976,,,,,-0.09630762395315173,68.74991,0,,,,-3941.415441411937,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-2400nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-2400nm.spm - NanoScope Analysis.txt,inc,inc,173,linker1,linker1,PFPE-OH,,2400.0,,RTESPA-150,8.0,7.0,0.005508187986782347,-0.4413303926021886,26,OK_extend_edge,-0.14241275983874147,0.41283325726471176,-0.14241275983874147,946.8752999999999,975.0001000000001,0.03521155467060133,,,121,1415.6248484016446,0.00019886481565885254,0.41283325726471176,160.12404424250002,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-2400nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-2400nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,2400.0,,RTESPA-150,8.0,7.0,0.0049136692810028085,-0.2438538077813731,10,OK,-0.09227256304789255,1.5835537460627176,,,,,-0.09227256304789255,131.2491,0,,,,-1718.7508007652873,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-2600nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-2600nm.spm - NanoScope Analysis.txt,inc,inc,167,linker1,linker1,PFPE-OH,,2600.0,,RTESPA-150,8.0,7.0,0.005215432340990026,-3.741341927279257,25,OK_extend_edge,-0.07387213575965834,0.6617153406956042,-0.07387213575965834,954.6875,985.1560999999999,0.004750942415653103,,,145,1604.6898054692372,0.0003455250603988802,0.6617153406956042,348.1492804006606,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-2600nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-2600nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,2600.0,,RTESPA-150,8.0,7.0,0.0035859764063664607,-3.70798279090422,9,OK,-0.07178402628069724,4.682126138781667,,,,,-0.07178402628069724,40.624309999999994,0,,,,-6025.805444471818,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-2800nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-2800nm.spm - NanoScope Analysis.txt,inc,inc,163,linker1,linker1,PFPE-OH,,2800.0,,RTESPA-150,8.0,7.0,0.005458366734317359,-6.989904489810097,24,OK_extend_edge,-0.4205512616100817,0.24723396022090416,-0.4205512616100817,2023.4359999999997,2231.25,0.012817713864489377,,,33,557.8169682570061,0.0003283317610184691,0.24723396022090416,-49.06891589032772,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-2800nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-2800nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,2800.0,,RTESPA-150,8.0,7.0,0.007238769589192309,-6.816879758376999,9,OK,-5.00357896167624,0.14251338057570173,,,,,-5.00357896167624,2778.129,0,,,,6853.609710402266,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-3000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-3000nm.spm - NanoScope Analysis.txt,inc,inc,158,linker1,linker1,PFPE-OH,,3000.0,,RTESPA-150,8.0,7.0,0.004826567531106028,-8.783446388416277,24,OK_extend_edge,-0.1065797286546386,1.1773675540225081,-0.1065797286546386,1453.124,1464.8429999999998,0.02687572644833036,,,128,1523.4448318046352,0.0007020588408197909,1.1773675540225081,739.1425677282684,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-3000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-3000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,3000.0,,RTESPA-150,8.0,7.0,0.004459080556342064,-9.116106886852501,9,OK,-0.08075703996416372,2.5606789693021863,,,,,-0.08075703996416372,128.9075,0,,,,-3539.0525172168886,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-300nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-300nm-2.spm - NanoScope Analysis.txt,inc,inc,112,linker1,linker1,PFPE-OH,,300.0,,RTESPA-150,8.0,7.0,0.004421246058386256,32.45680519168062,17,OK_extend_edge,-3.8130202695237365,9.00105136481011,-3.8130202695237365,290.6251,294.1407,1.112046397833403,,,5,4.6863141355193445,1.6803151033019916,9.00105136481011,31.333237049257924,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-300nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-300nm-2.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,300.0,,RTESPA-150,8.0,7.0,0.0056618922264208065,32.217009118357936,86,OK,-8.426941598350275,10.39029725283752,,,,,-8.426941598350275,287.1094,0,,,,-12.972672941099837,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-300nm-3.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-300nm-3.spm - NanoScope Analysis.txt,inc,inc,117,linker1,linker1,PFPE-OH,,300.0,,RTESPA-150,8.0,7.0,0.00786497513289816,31.88408883009392,18,OK_extend_edge,-3.979858014589958,8.544684807897362,-3.979858014589958,290.6251,294.1407,0.6955718788328227,,,5,4.686279330741729,1.6870378199484222,8.544684807897362,-1.043429582234479,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-300nm-3.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-300nm-3.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,300.0,,RTESPA-150,8.0,7.0,0.005514264307483254,32.209446161499905,86,OK,-7.5996054446047765,9.658126161170628,,,,,-7.5996054446047765,288.2813,0,,,,-15.184598993318009,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-300nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-300nm.spm - NanoScope Analysis.txt,inc,inc,128,linker1,linker1,PFPE-OH,,300.0,,RTESPA-150,8.0,7.0,0.0019201643521733582,32.369523201150315,19,OK_extend_edge,-3.1436312066050114,8.268037541785553,-3.1436312066050114,291.7969,294.1406,0.7711085042028003,,,5,4.686418851779719,1.5692583791128245,8.268037541785553,46.67276133710516,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-300nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-300nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,300.0,,RTESPA-150,8.0,7.0,0.0060775927506166215,31.778142472679352,86,OK,-9.342575872993965,9.161001425320833,,,,,-9.342575872993965,287.1093,0,,,,10.668925315648373,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-3500nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-3500nm.spm - NanoScope Analysis.txt,inc,inc,143,linker1,linker1,PFPE-OH,,3500.0,,RTESPA-150,8.0,7.0,0.00521868977710495,-15.394912183578734,21,OK_extend_edge,-0.27067068193374233,0.24170882586213516,-0.27067068193374233,1900.39,2078.126,0.013143271842732673,,,42,1408.2139723348191,7.977799157852723e-05,0.24170882586213516,-45.6854194657823,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-3500nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-3500nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,3500.0,,RTESPA-150,8.0,7.0,0.0008065828950691584,-11.751410751839586,8,OK,-0.35033487487557835,12.014546142785562,,,,,-0.35033487487557835,574.2195,0,,,,-16235.559749689059,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-4000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-4000nm.spm - NanoScope Analysis.txt,inc,inc,125,linker1,linker1,PFPE-OH,,4000.0,,RTESPA-150,8.0,7.0,0.0046111389160246605,-20.536587100989582,19,OK_extend_edge,-0.11683848442390499,0.9290162049819028,-0.11683848442390499,2124.999,2140.624,0.0011224700132110854,,,109,1843.739867283399,0.0004756474135281287,0.9290162049819028,594.8674966196041,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-4000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-4000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,4000.0,,RTESPA-150,8.0,7.0,0.002562450683329742,-13.23156719278938,6,OK,-4.003596875694424,1.810467938354956,,,,,-4.003596875694424,1609.375,0,,,,6108.805204148301,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-5000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-5000nm.spm - NanoScope Analysis.txt,inc,inc,122,linker1,linker1,PFPE-OH,,5000.0,,RTESPA-150,8.0,7.0,0.0049510850293998125,-22.630811706729375,18,OK_extend_edge,-0.22146683462797156,0.16217074157857114,-0.22146683462797156,3046.868,3187.492,0.032380784197706625,,,18,796.8719855536059,7.52930449457842e-05,0.16217074157857114,-119.935682808106,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-5000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-5000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,5000.0,,RTESPA-150,8.0,7.0,0.0010857601822194948,-14.44474114905078,7,OK,-1.764355241357622,7.363420366381984,,,,,-1.764355241357622,1671.876,0,,,,-4909.785450212139,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-500nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-500nm-2.spm - NanoScope Analysis.txt,inc,inc,256,linker1,linker1,PFPE-OH,,500.0,,RTESPA-150,8.0,7.0,0.005877786620310325,25.022415628458162,52,OK,-2.701230406789012,3.902879783114731,-2.701230406789012,494.1392,496.0923,0.6601996881628622,,,2,1.9525424457452187,,3.902879783114731,14.541824194016606,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-500nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-500nm-2.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,500.0,,RTESPA-150,8.0,7.0,0.006574990530355887,25.065801912300394,52,OK,-10.472444701960569,7.407734299012294,,,,,-10.472444701960569,486.3266,0,,,,96.25096465933046,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-500nm-3.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-500nm-3.spm - NanoScope Analysis.txt,inc,inc,233,linker1,linker1,PFPE-OH,,500.0,,RTESPA-150,8.0,7.0,0.0065959760048247525,25.17651635703852,29,OK,-2.663906663281818,4.103678135248131,-2.663906663281818,494.1392,496.0923,0.7673907359831595,,,2,1.9525137602663425,,4.103678135248131,-109.04479491988516,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-500nm-3.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-500nm-3.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,500.0,,RTESPA-150,8.0,7.0,0.00525117234347633,25.13812965742521,52,OK,-10.162244449242085,8.944848112299187,,,,,-10.162244449242085,486.3266,0,,,,-41.7243306448774,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-500nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-500nm.spm - NanoScope Analysis.txt,inc,inc,171,linker1,linker1,PFPE-OH,,500.0,,RTESPA-150,8.0,7.0,0.005321984136043927,31.43123225430588,26,OK_extend_edge,-3.470203438874279,8.435948560062883,-3.470203438874279,490.2328,494.139,1.5921378266935164,,,3,3.905094864491407,1.752431118557375,8.435948560062883,24.14996231337334,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-500nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-500nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,500.0,,RTESPA-150,8.0,7.0,0.0069282142151477965,31.120826969011365,51,OK,-6.736542634698047,8.468938503741086,,,,,-6.736542634698047,488.2796,0,,,,67.63134670685776,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-6000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-6000nm.spm - NanoScope Analysis.txt,inc,inc,85,linker1,linker1,PFPE-OH,,6000.0,,RTESPA-150,8.0,7.0,0.004911182426737179,-35.85288105198169,13,OK_extend_edge,-0.17174241767732568,0.12425817632882641,-0.17174241767732568,5226.573,5625.013,0.0566530562135128,,,12,351.5649976485415,-8.949187727926474e-06,0.12425817632882641,-82.72065382313188,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-6000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-6000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,6000.0,,RTESPA-150,8.0,7.0,-0.0005067945326056998,-16.023241374661353,5,OK,-0.14013001200145325,12.757800428752862,,,,,-0.14013001200145325,164.0677,0,,,,-18293.19017640842,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-7000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-7000nm.spm - NanoScope Analysis.txt,inc,inc,74,linker1,linker1,PFPE-OH,,7000.0,,RTESPA-150,8.0,7.0,0.003980003469340892,-36.89106245608323,11,OK_extend_edge,-0.08248319390725456,1.536938779835424,-0.08248319390725456,5058.595,5085.937999999999,0.02246157123055781,,,68,1886.7337869159005,0.000835181882033327,1.536938779835424,1200.6182783989739,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-7000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-7000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,7000.0,,RTESPA-150,8.0,7.0,0.0,-17.109516666666668,3,OK_const,-0.18210333333333395,9.556311666666668,,,,,-0.18210333333333395,792.9623,0,,,,-9646.740251361698,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-8000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-8000nm.spm - NanoScope Analysis.txt,inc,inc,68,linker1,linker1,PFPE-OH,,8000.0,,RTESPA-150,8.0,7.0,0.004850670146661806,-46.26002335487316,10,OK_extend_edge,-0.2936701438066436,0.208134749366236,-0.2936701438066436,7281.240000000001,7531.238,0.061319020868195295,,,8,437.5019924158389,-1.2065154069248325e-05,0.208134749366236,-158.2365081848537,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-8000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-8000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,8000.0,,RTESPA-150,8.0,7.0,0.0,-17.4935075,4,OK_const,-0.17814249999999987,10.0115595,,,,,-0.17814249999999987,3718.764,0,,,,-10144.383182264526,missing_setpoint,True
20260415,extend,linker1-PFPE-OH-9000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-PFPE-OH-9000nm.spm - NanoScope Analysis.txt,inc,inc,60,linker1,linker1,PFPE-OH,,9000.0,,RTESPA-150,8.0,7.0,0.004796908598105232,-51.492272387640675,9,OK_extend_edge,-0.27579855038722023,0.04248828235546753,-0.27579855038722023,7910.153,8964.848,-0.014578064265815982,,,0,,,0.04248828235546753,-219.24078236905964,missing_setpoint,True
20260415,retract,linker1-PFPE-OH-9000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-PFPE-OH-9000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,PFPE-OH,,9000.0,,RTESPA-150,8.0,7.0,0.0,-18.257536666666667,3,OK_const,-0.24544333333333412,9.920507666666667,,,,,-0.24544333333333412,949.2306,0,,,,-9875.205235922569,missing_setpoint,True
20260415,extend,linker1-nls-1000nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-nls-1000nm-2.spm - NanoScope Analysis.txt,inc,inc,235,linker1,linker1,nls,,1000.0,,RTESPA-150,8.0,7.0,0.006080512000000163,20.646080121610215,5,OK,-1.4771981840999757,3.748447207848823,-1.4771981840999757,988.2783,992.1846,1.1593795118744268,,,2,3.9057645075417233,,3.748447207848823,-79.71836218055631,missing_setpoint,True
20260415,retract,linker1-nls-1000nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-nls-1000nm-2.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,nls,,1000.0,,RTESPA-150,8.0,7.0,0.004689994381417688,20.894671736097,26,OK,-6.116080304217064,6.167597539521715,,,,,-6.116080304217064,976.5595,0,,,,-419.35275795017003,missing_setpoint,True
20260415,extend,linker1-nls-1000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-nls-1000nm.spm - NanoScope Analysis.txt,inc,inc,256,linker1,linker1,nls,,1000.0,,RTESPA-150,8.0,7.0,0.003927048463783499,21.005923089501795,26,OK,-0.14686441196796451,4.27474967186448,-0.14686441196796451,156.25,164.0625,0.08373552190872502,,,212,832.0277893214754,0.0020707816727283893,4.27474967186448,762.9306474761012,missing_setpoint,True
20260415,retract,linker1-nls-1000nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-nls-1000nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,nls,,1000.0,,RTESPA-150,8.0,7.0,0.0035839716224667344,21.204477142157117,26,OK,-3.958368746156264,5.961871338845533,,,,,-3.958368746156264,980.4658,0,,,,-905.2879766162448,missing_setpoint,True
20260415,extend,linker1-nls-1500nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-nls-1500nm-2.spm - NanoScope Analysis.txt,inc,inc,226,linker1,linker1,nls,,1500.0,,RTESPA-150,8.0,7.0,0.004874502136668876,17.995607354504674,34,OK_extend_edge,-0.17899225081217907,3.319729399506482,-0.17899225081217907,287.1093,316.40610000000004,0.05825043499025995,,,199,1177.7364257529428,0.0012132517891812033,3.319729399506482,818.9419174761643,missing_setpoint,True
20260415,retract,linker1-nls-1500nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-nls-1500nm-2.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,nls,,1500.0,,RTESPA-150,8.0,7.0,0.007064391334542447,17.688084619417253,17,OK,-6.123887610305921,1.9704445188154907,,,,,-6.123887610305921,1476.5649999999998,0,,,,1133.9274704219813,missing_setpoint,True
20260415,extend,linker1-nls-1500nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-nls-1500nm.spm - NanoScope Analysis.txt,inc,inc,243,linker1,linker1,nls,,1500.0,,RTESPA-150,8.0,7.0,0.0032433482262702587,17.9429481135172,5,OK,-0.05700799999999262,3.9188374127600554,-0.05700799999999262,87.89062,99.60937,0.023754012973402183,,,239,1394.5331699291662,0.002753788022039639,3.9188374127600554,2652.91509587936,missing_setpoint,True
20260415,retract,linker1-nls-1500nm.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/retract/linker1-nls-1500nm.spm - NanoScope Analysis.txt,dec,dec,256,linker1,linker1,nls,,1500.0,,RTESPA-150,8.0,7.0,0.0076140024727653485,17.622877544449377,18,OK,-7.556165160138551,0.08402237370413701,,,,,-7.556165160138551,1482.4250000000002,0,,,,1701.8388534330165,missing_setpoint,True
20260415,extend,linker1-nls-2000nm-2.spm - NanoScope Analysis.txt,/Users/kejunliu/Desktop/Research_Data/AFM/JJS_project/RealRaw/20260415/extend/linker1-nls-2000nm-2.spm - NanoScope Analysis.txt,inc,inc,203,linker1,linker1,nls,,2000.0,,RTESPA-150,8.0,7.0,0.005451020244716359,11.878391876158688,30,OK_extend_edge,-0.1604229551353331,0.8955169145011439,-0.1604229551353331,578.125,609.375,0.02553266221728201,,,178,1382.806878735184,0.0005423263333778663,0.8955169145011439,583.1451444674628,missing_setpoint,True
