point_idx,delta_nm,raw_force_nN,stitched_force_nN,segment_id,cumulative_offset_nN,used_for_fit,date,file,group,sample,linker,surfactant,displacement_nm,setpoint,curve_id,rupture_idx
18,351.5620840149431,41.47267006477938,41.47267006477938,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
19,371.093321883273,47.00238870098693,47.00238870098693,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
20,390.6244908166124,49.767321493350835,49.767321493350835,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
21,410.1557286860659,55.29694012955838,55.29694012955838,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
22,429.6868665542368,60.826672921922295,60.826672921922295,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
23,449.21803548757623,63.59160571428623,63.59160571428623,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
24,468.74914229057856,71.88613850665016,71.88613850665016,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
25,488.2804112252006,74.65095714285769,74.65095714285769,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
26,507.8116112248322,74.65098993522156,74.65098993522156,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
27,527.3427801592952,77.41582272758552,77.41582272758552,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
28,546.8740180276251,82.94554136379307,82.94554136379307,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
29,566.405155895796,88.47527415615693,88.47527415615693,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
30,585.9362937639669,94.00500694852087,94.00500694852087,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
31,605.4674626984299,96.76983974088478,96.76983974088478,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
32,624.9987626982205,96.76985837709236,96.76985837709236,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
33,644.5299316326835,99.53469116945621,99.53469116945621,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
34,664.061131632315,99.53472396182013,99.53472396182013,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
35,683.5924005669372,102.2995425980277,102.2995425980277,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
36,703.1235695014001,105.0643753903916,105.0643753903916,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
37,722.6547384347396,107.82930818275554,107.82930818275554,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
38,742.1859073692025,110.59414097511939,110.59414097511939,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
39,761.7171763038247,113.35895961132695,113.35895961132695,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
40,781.2483452382876,116.12379240369091,116.12379240369091,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
41,800.7795452379191,116.12382519605478,116.12382519605478,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
42,820.3108452377097,116.12384383226237,116.12384383226237,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
43,839.8420141721728,118.88867662462621,118.88867662462621,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
44,859.3732141729279,118.8886094169901,118.8886094169901,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
45,878.9045141727185,118.88862805319775,118.88862805319775,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
46,898.435814172509,118.88864668940522,118.88864668940522,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
47,917.9674141739005,118.88852285714376,118.88852285714376,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
48,937.4984452395059,116.1236839618204,116.1236839618204,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
49,957.0294141725273,118.88864506649702,118.88864506649702,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
50,976.561414174555,118.88846460961014,118.88846460961014,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
51,996.0923831075762,121.6534257142867,121.6534257142867,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
52,1015.6233520417211,124.41828681896334,124.41828681896334,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
53,1035.154352042158,124.41824792363991,124.41824792363991,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
54,1054.68632097677,127.18306746675307,127.18306746675307,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
55,1074.2172588446228,132.7128285714296,132.7128285714296,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
56,1093.7482277787676,135.47768967610625,135.47768967610625,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
57,1113.2802277796718,135.47760921921935,135.47760921921935,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
58,1132.8112588452773,132.71277032389594,132.71277032389594,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
59,1152.3422588457142,132.71273142857257,132.71273142857257,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
60,1171.8732277798592,135.47759253324915,135.47759253324915,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
61,1191.4051967144712,138.24241207636226,138.24241207636226,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
62,1210.9362277800767,135.47757318103885,135.47757318103885,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
63,1230.4672277805137,135.47753428571554,135.47753428571554,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
64,1249.9992277814179,135.4774538288287,135.4774538288287,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
65,1269.5301967155626,138.2423149335052,138.2423149335052,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
66,1289.0611967148761,138.24237603818187,138.24237603818187,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
67,1308.5921967141894,138.24243714285842,138.24243714285842,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
68,1328.124196716217,138.24225668597148,138.24225668597148,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
69,1347.6551656492384,141.0072177906481,141.0072177906481,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
70,1367.1860724519227,149.30177889532473,149.30177889532473,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
71,1386.718010321366,154.83139843843793,154.83139843843793,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
72,1406.248979255511,157.59625954311457,157.59625954311457,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
73,1425.7799481885322,160.36122064779113,160.36122064779113,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
74,1445.310917122677,163.1260817524677,163.1260817524677,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
75,1464.8428860584124,165.8908012955808,165.8908012955808,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
76,1484.373886057726,165.8908624002575,165.8908624002575,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
77,1503.9048549929944,168.65562350493394,168.65562350493394,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
78,1523.4358239260157,171.42058460961056,171.42058460961056,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
79,1542.967761795459,176.9502041527238,176.9502041527238,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
80,1562.4987617958961,176.95016525740039,176.95016525740039,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
81,1582.029699663749,182.47992636207692,182.47992636207692,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
82,1601.5616996646527,182.47984590519013,182.47984590519013,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
83,1621.0926685987977,185.24470700986672,185.24470700986672,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
84,1640.6236685981112,185.2447681145432,185.2447681145432,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
85,1660.1546685985481,185.24472921921983,185.24472921921983,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
86,1679.68663753316,188.009548762333,188.009548762333,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
87,1699.2176685987656,185.24470986700965,185.24470986700965,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
88,1718.7486685992028,185.24467097168622,185.24467097168622,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
89,1738.2806686001068,185.24459051479926,185.24459051479926,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
90,1757.8116996657122,182.4797516194759,182.4797516194759,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
91,1777.342668599857,185.2446127241525,185.2446127241525,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
92,1796.873637534002,188.0094738288292,188.0094738288292,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
93,1816.405637534906,188.00939337194234,188.00939337194234,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
94,1835.9365754027588,193.53915447661893,193.53915447661893,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
95,1855.4675132706113,199.0689155812954,199.0689155812954,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
96,1874.9984822047566,201.8337766859721,201.8337766859721,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
97,1894.5294822040698,201.83383779064866,201.83383779064866,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
98,1914.0614511398053,204.59855733376173,204.59855733376173,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
99,1933.5924200739503,207.36341843843832,207.36341843843832,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
100,1953.1233890069711,210.128379543115,210.128379543115,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
101,1972.6543890074086,210.12834064779156,210.12834064779156,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
102,1992.1853579404294,212.89330175246835,212.89330175246835,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
103,2011.7163579408668,212.8932628571447,212.8932628571447,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
104,2031.2482958103099,218.4228824002579,218.4228824002579,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
105,2050.779233678163,223.95264350493449,223.95264350493449,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
106,2070.310233677476,223.95270460961115,223.95270460961115,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
107,2089.8412336779134,223.9526657142876,223.9526657142876,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
108,2109.372233677227,223.95272681896427,223.95272681896427,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
